PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV],E(LUMO)-E(HOMO) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.], S1, S2, INDOS-OscStr, CI-Coef**2 ,NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz,DiradicalCharacter(PUHF),IsOK
4337863,-9.10394,-1.29546,7.80848,7.854,173.42845,432.0394,19400.45132,3.549419,11.7920034,0.130149,0,0,0,1,0,2,0,0,17,0,13,5,0,0,12,1,15,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
4338370,-8.45437,-1.15341,7.30096,5.821,112.13331,372.6368,18896.24425,2.903476,9.1206329,0.228495,0.002112066989273,0,2,1,1,0,0,0,10,4,13,1,2,1,12,0,8,0,0,5,1,6,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
433984,-7.53809,-0.42515,7.11294,3.209,196.51694,465.8633,36078.45727,3.1822914,4.8099345,0.191972,0.039211239214158,0,0,3,0,0,0,0,8,2,7,2,3,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0.20521,1
434202,-8.31456,-0.56136,7.7532,1.588,160.66013,569.0181,24581.95076,4.5037747,11.8716062,0.24336,0,0,4,2,0,0,0,0,9,3,12,1,2,2,10,0,12,2,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
435038,-8.56216,-1.53176,7.0304,2.866,219.27998,1461.7545,99484.86562,3.5419028,6.7478626,0.312026,0.010803533994003,0,2,0,1,0,0,0,6,4,15,3,0,5,8,2,8,3,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.145406,1
43512,-8.08093,-0.91979,7.16114,1.026,226.22175,263.3656,56909.6415,3.7869462,6.1676669,0.416497,0.015139117210854,1,3,2,0,0,0,0,9,3,13,1,3,3,10,0,12,1,0,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.155301,1
43513,-8.12221,-0.91996,7.20225,0.928,223.86521,238.4664,69717.98761,3.8511926,6.2524658,0.296154,0.015598628636581,0,2,1,1,0,1,0,11,5,11,3,3,0,11,0,12,0,0,5,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.154623,1
435353,-7.39371,-0.32614,7.06757,1.924,183.22336,554.6545,29443.94195,2.1608596,5.1998599,0.216061,0.00170811599801,0,0,4,0,0,0,0,13,3,7,6,4,0,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0.006325,0
435407,-6.57156,-0.35013,6.22143,1.023,217.04604,136.8738,-12832.74376,2.6469073,4.0384131,0.533321,0.041279125708023,0,0,2,0,0,0,0,8,2,10,2,2,4,6,0,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.304387,1
435557,-8.56863,-1.16303,7.4056,4.675,184.72949,384.4544,26631.63006,2.9573851,9.1656089,0.248953,0.002408219198432,0,2,1,0,0,1,0,13,2,13,0,3,1,12,0,10,1,0,7,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0
4356513,-9.50852,-1.30005,8.20847,5.161,139.76934,594.3503,45448.80887,4.7841468,8.7369384,0.180291,0.014566334377745,0,1,3,0,0,0,0,9,3,8,3,3,1,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.00748,0
436250,-7.93724,-0.90628,7.03096,4.743,190.16614,633.9959,46386.86822,3.3359562,6.0233821,0.549402,0.01407367005625,0,2,2,0,0,0,0,10,4,8,4,3,0,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.126384,1
4363838,-9.31176,-1.78072,7.53104,4.914,171.041,84.9637,25546.8029,2.9898828,6.2977846,0.234408,0.010416006822146,0,0,3,0,0,1,0,8,2,6,2,3,0,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.108297,1
4366368,-8.38544,-0.98745,7.39799,2.385,195.04068,346.2594,50937.17887,4.2820647,9.1146558,0.434167,0.003335393993237,0,0,2,0,0,1,0,17,1,16,0,2,1,15,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.000442,0
4369218,-7.88358,-1.48899,6.39459,2.834,225.66485,1201.599,61907.47253,2.3851767,5.3124872,0.128009,0.008747043466897,0,0,2,0,0,0,0,8,2,8,2,2,2,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.201943,1
438390,-10.10791,-1.88368,8.22423,5.117,114.91489,580.3056,23987.47627,3.710272,9.2582185,0.492509,0.003702017890524,2,4,0,0,0,0,0,6,6,12,1,2,2,10,0,10,0,2,0,0,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.028153,0
43841769,-9.21328,-1.49942,7.71386,2.227,154.34872,53.0641,26547.19498,4.1088078,7.9748977,0.537343,0.007930753840848,0,1,2,0,0,0,0,9,3,8,3,3,1,7,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
438763,-6.58336,-0.37797,6.20539,3.46,216.98164,650.0549,-3674.50356,2.6696417,4.0904903,0.537277,0.039906950177218,0,0,3,1,0,0,0,8,2,11,3,3,5,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0.293876,1
4388418,-8.51787,-1.50977,7.0081,8.208,195.59748,1871.2459,116504.44594,4.1971763,14.5083945,0.260719,0,0,0,3,0,0,0,0,12,1,9,6,1,1,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
439016,-8.74623,-1.43647,7.30976,4.007,181.68047,202.2599,39980.98402,3.3957874,5.8897243,0.333463,0.019833100166402,0,2,2,1,0,0,0,10,4,11,3,3,3,8,0,10,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.205838,1
4406998,-9.32932,-1.83083,7.49849,3.117,145.76682,279.7869,18360.59004,3.1482024,8.293552,0.21814,0.002037718006388,0,0,3,0,0,0,0,14,2,11,3,2,0,11,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0
440728,-9.23046,-1.98655,7.24391,8.05,115.15875,344.083,8332.1884,2.9624408,6.108656,0.161524,0.008169048728184,0,0,3,0,0,0,0,8,2,9,2,3,3,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0.138872,1
4412540,-8.85839,-0.68696,8.17143,4.38,187.83011,463.6391,44405.20642,4.1846116,7.287349,0.642344,0.017108464728449,2,0,2,1,0,0,0,8,2,12,3,2,6,6,0,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0
44129605,-8.41297,-1.23095,7.18202,0.122,164.04978,705.0237,38811.9487,3.6074225,9.0940308,0.391658,0.00514592457201,0,1,3,0,0,0,0,11,5,8,4,5,1,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.066741,1
441320,-9.47743,-1.71037,7.76706,1.774,166.37371,65.5354,39370.24805,3.168232,6.0493255,0.196146,0.008806767657584,2,0,3,0,0,0,0,9,3,11,3,3,4,7,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0.101054,1
441380,-8.90674,-1.29072,7.61602,6.396,197.29152,1896.9866,115144.43508,3.8220758,8.6148349,0.890399,0.003040839781316,0,0,4,0,0,0,0,13,2,9,4,2,0,9,0,11,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
44181968,-9.55184,-2.06711,7.48473,6.523,136.05841,97.2144,12056.28131,2.7317904,5.1859528,0.101146,0.015000294640976,0,0,3,0,0,0,0,14,3,8,7,2,0,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.226562,1
4418719,-8.978,-1.11854,7.85946,4.868,175.04768,654.9818,20892.00992,3.2689228,12.424509,0.087237,0,0,5,0,2,0,0,0,6,6,10,5,2,3,7,0,12,0,0,0,0,7,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.008864,0
4418723,-8.92963,-1.41369,7.51594,3.58,178.13531,2185.6384,821022.1161,3.5134448,10.63124,0.104417,0,0,4,2,0,0,0,0,12,6,13,3,2,1,12,0,15,0,0,4,2,6,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
4421616,-7.58753,-0.63561,6.95192,1.757,188.6569,39.4993,48229.4423,2.0746437,2.7756635,0.078033,0.104501714922563,0,0,3,0,0,0,0,10,4,7,3,4,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0.430617,1
4426189,-9.32606,-1.56535,7.76071,5.428,138.56082,417.2905,30606.01684,4.4761542,14.6713249,0.330342,0,0,0,2,0,0,0,0,13,2,10,6,0,0,10,0,10,0,0,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.002979,0
44271413,-8.9042,-0.99332,7.91088,2.05,145.50431,1151.3907,57269.28059,4.4484293,9.8353031,0.744804,0.003526862091012,0,0,4,0,0,1,0,10,4,6,3,5,0,6,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0.024828,0
4438239,-10.02115,-1.81764,8.20351,3.395,171.58756,929.9641,59817.26806,3.6731954,9.4130623,0.6672,0,0,1,6,0,0,0,0,15,3,13,2,3,0,13,0,14,0,0,6,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0
4440268,-9.58102,-1.66139,7.91963,2.471,161.64032,195.8161,47785.40184,4.560254,14.1067725,0.198585,0,0,1,2,0,0,0,0,9,3,6,5,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
444084,-8.31579,-0.54868,7.76711,0.568,109.55497,50.556,5632.12945,3.8728609,5.660194,0.216081,0.037971249708137,0,0,3,0,0,2,0,13,2,10,1,4,0,10,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0.184776,1
444211,-7.71431,-1.04444,6.66987,5.146,187.99609,329.3262,23597.2362,2.6580836,4.9175569,0.243846,0.001838856489972,0,0,2,1,0,0,0,7,2,6,4,4,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.370525,1
4447043,-8.36658,-1.10433,7.26225,4.121,213.26082,1758.888,70952.60075,4.1309396,8.6862586,0.76371,0.003266913503886,0,0,2,1,0,0,0,9,3,11,3,3,4,7,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0.051383,1
44566014,-9.68511,-0.05799,9.62712,4.753,164.09858,97.094,14349.57225,6.014505,11.8158338,0.27252,0.00437540708786,0,0,3,1,0,0,0,9,3,10,4,3,4,6,0,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
44608004,-8.33743,-2.11593,6.2215,4.204,198.90968,422.5753,36047.67686,2.4450577,9.7847842,0.144363,0,0,0,4,0,0,0,0,13,1,12,4,0,0,12,0,14,0,0,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
447769,-8.69842,-0.99472,7.7037,3.568,171.49446,519.7245,44720.37482,4.1750712,8.1640566,0.409943,0.004674172485126,0,1,2,0,0,1,0,17,1,14,2,2,1,13,0,16,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0
4479560,-9.48489,-2.36906,7.11583,3.176,155.7458,742.4483,28476.73224,3.7574406,10.3543573,0.195552,0,0,1,0,0,0,0,0,3,3,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479561,-9.20342,-2.06583,7.13759,5.48,162.72103,828.132,28668.19318,3.5602476,9.7100997,0.193511,0.001648623098498,0,2,3,0,0,0,0,14,3,15,0,3,1,14,0,16,0,0,5,5,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0
4490492,-8.9194,-1.27485,7.64455,3.273,199.21908,1249.7847,91577.0714,3.7083295,8.2878861,0.648051,0.00348347726058,0,0,3,1,0,0,0,8,2,8,5,2,4,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.061628,1
449125,-9.15987,-0.84467,8.3152,3.208,141.80258,156.9513,34153.7667,4.5462569,14.1584208,0.190624,0,0,0,3,0,0,0,0,6,0,12,0,0,4,8,0,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.00849,0
45076955,-8.93213,-2.02385,6.90828,2.613,155.83105,838.9078,23700.5966,3.3827802,6.2378921,0.543695,0.014831503411316,0,0,4,0,0,0,0,10,4,7,4,4,1,6,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
45077401,-8.56208,-1.68288,6.8792,1.178,161.25097,823.106,25604.24083,2.8584517,5.4016925,0.314448,0.014931811093724,0,1,2,0,0,0,0,9,3,12,2,3,5,7,0,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
45077423,-9.03771,-2.05737,6.98034,2.207,151.47753,797.2506,28815.00091,2.688019,5.9389429,0.066553,0.005617758831924,0,2,2,0,0,0,0,10,4,10,3,4,1,9,0,8,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.120391,1
45077555,-8.24659,-1.70389,6.5427,1.788,182.1355,412.1762,70327.47281,3.1224538,5.2445685,0.42736,0.021677638739558,0,3,1,0,0,0,0,9,3,11,3,1,2,9,0,6,0,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.286825,1
45077559,-9.23029,-2.35805,6.87224,3.656,144.2651,1234.7197,43620.77602,2.9297233,5.8179996,0.218123,0.010219645031908,0,0,2,0,0,0,0,11,0,9,4,0,1,8,0,10,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0.10818,1
45079689,-8.61002,-1.26114,7.34888,4.326,112.62109,137.2738,8967.08026,0.8865314,3.0959204,0.016533,0.092203771902548,0,3,3,0,0,0,0,15,3,14,2,2,0,14,0,18,0,0,4,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0.458232,1
45079761,-8.64487,-1.37502,7.26985,3.568,123.64391,240.8111,9092.59777,2.4322349,6.1802378,0.220636,0.00761151204624,0,1,3,0,0,0,0,12,1,9,6,1,1,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.159043,1
45080271,-9.31344,-2.36553,6.94791,3.904,115.10407,161.4773,10990.90163,1.166768,2.9530179,0.003408,0.180664926706181,0,1,2,0,0,0,0,11,5,10,4,3,0,10,0,10,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.81789,0
45093311,-8.69776,-1.50379,7.19397,5.199,182.86558,958.5291,51043.25179,3.0877159,7.001269,0.213913,0.003445416463429,0,2,2,0,0,0,0,8,2,10,2,3,2,8,0,6,0,0,4,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.060337,1
45099154,-8.16438,-1.31531,6.84907,2.241,149.01074,595.5966,-3735.12037,2.7625302,5.7482908,0.431892,0.016808025678893,0,2,1,0,0,1,0,11,3,14,3,1,0,12,2,8,0,0,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.175897,1
45099157,-8.15962,-1.4238,6.73582,3.152,150.0593,653.8718,-3971.72904,2.8141119,5.7580669,0.464295,0.017852014226645,0,2,1,1,0,0,0,9,3,11,2,1,1,10,0,8,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.17713,1
45099179,-8.5649,-1.67094,6.89396,4.973,142.40876,579.6815,-297.75282,2.693542,6.7091846,0.350039,0.00892335661079,0,3,1,0,0,0,0,9,3,13,1,2,0,13,0,8,0,0,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.150238,1
45120288,-8.97721,-2.08077,6.89644,2.584,135.26903,461.2825,10532.49843,2.8098101,5.5165265,0.38749,0.016074535117452,1,0,2,0,0,0,0,11,5,11,3,3,1,10,0,8,0,0,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0.20037,1
45120293,-8.73857,-1.68483,7.05374,0.52,140.0362,390.9607,9931.54564,2.647039,5.2868361,0.255913,0.013229050610112,0,1,3,0,0,0,0,9,3,8,3,3,1,7,0,8,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.178115,1
45120839,-8.35406,-2.49929,5.85477,4.757,145.06464,1315.3839,46898.41361,1.9847878,6.0478101,0.088379,0.004217117879636,0,0,3,0,0,0,0,11,0,8,5,0,1,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.169935,1
45121132,-8.63206,-1.73967,6.89239,2.751,141.48259,491.4381,2398.16706,2.6483726,5.1498234,0.315274,0.01608724659696,0,5,1,0,0,0,0,10,4,16,2,0,1,15,0,8,1,0,5,1,8,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.221084,1
45121139,-8.85251,-2.11845,6.73406,2.23,136.82875,543.9713,1013.69957,2.7808504,5.2605308,0.434379,0.019844001909188,0,1,2,1,0,1,0,9,3,13,2,1,2,11,0,12,0,0,4,2,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.246651,1
45121589,-8.81772,-1.62088,7.19684,0.296,159.60719,30.9584,17007.94319,2.8023527,5.1579763,0.38627,0.01738824372296,2,4,0,1,0,0,0,6,6,12,2,2,2,10,0,10,0,2,0,0,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.204333,1
45121707,-9.49612,-0.75589,8.74023,0.722,139.29163,40.342,15003.12559,4.3039205,8.9340573,0.705649,0.004071980277685,0,1,2,1,0,0,0,9,3,9,3,3,2,7,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
45122561,-8.52363,-1.74873,6.7749,5.736,144.95231,610.5094,3761.82205,2.8812657,5.7102705,0.482421,0.018691830664525,0,0,3,0,0,0,1,11,1,7,6,0,1,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.195092,1
4524274,-8.69755,-1.56034,7.13721,2.237,176.20451,635.0839,29094.87453,3.4575624,8.4025794,0.250388,0.003839062666429,0,3,0,0,0,0,0,6,4,12,2,1,2,8,2,8,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007864,0
453241,-8.75833,-0.94408,7.81425,3.247,170.80907,438.4063,33873.79993,4.4722673,11.9833539,0.062635,0,0,1,3,0,0,0,0,9,3,10,2,5,3,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
4555749,-9.58472,-1.78655,7.79817,4.725,165.77591,447.5364,37601.94061,4.600691,18.6531191,0.033382,0,1,2,0,0,0,0,0,5,5,11,4,0,4,7,0,6,3,1,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4558530,-9.29753,-1.09109,8.20644,3.452,139.63028,371.1786,21974.20501,4.5278457,16.8720428,0.004762,0,0,1,1,1,0,0,0,8,2,10,2,1,0,10,0,6,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
4563031,-8.60523,-1.13862,7.46661,8.822,140.36888,66.9844,29007.70361,3.0257022,9.343718,0.222459,0.001729076030266,0,1,4,0,0,0,0,9,3,7,5,3,0,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
4568041,-8.31627,-1.75785,6.55842,7.651,204.52083,1541.8814,97527.9649,3.2742874,10.6151781,0.08745,0,0,1,4,0,0,0,1,12,1,10,4,1,2,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
456817,-8.10594,-0.85973,7.24621,3.067,222.28666,1102.6302,114648.743,3.8638453,8.9373094,0.532989,0.002931446040409,0,1,2,0,0,0,0,10,4,9,3,3,0,9,0,10,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.081664,1
4568516,-8.12546,-0.99065,7.13481,4.003,180.22214,719.1224,28011.15708,3.6253731,6.0810661,0.740375,0.015501562257773,0,1,1,1,0,0,1,8,3,11,2,0,2,9,0,11,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.174888,1
4588582,-8.26448,-1.21623,7.04825,3.147,195.53498,1653.0463,83960.83788,3.1130316,7.5556092,0.563551,0.00478691015625,0,0,2,0,0,0,1,12,2,7,3,2,0,7,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.044042,0
459017,-9.06204,-1.56217,7.49987,10.069,182.10613,1096.7816,31520.26648,3.5531454,11.500862,0.145067,0,0,1,3,0,0,0,0,7,1,6,6,2,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
459279,-9.022,-1.99638,7.02562,3.4,171.50834,743.5163,61732.54986,3.2781392,9.9597893,0.223527,0,1,1,3,0,0,0,0,9,3,12,2,3,5,7,0,6,4,1,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0.000419,0
4606356,-9.06404,-1.07034,7.9937,4.674,166.28463,873.8004,57812.56047,4.4441117,9.9754467,0.455051,0.001934948542803,0,0,3,0,0,0,0,8,2,6,3,2,0,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.010555,0
460764,-8.97102,-1.89487,7.07615,4.242,200.78445,856.5623,44326.06165,3.4610977,6.4242599,0.721124,0.009437185997232,0,2,2,0,0,0,1,7,2,7,2,3,2,5,0,9,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114657,1
4611299,-7.78439,-0.84207,6.94232,8.081,197.16477,610.1318,40870.03202,3.0235656,6.6198506,0.268411,0.012092461774433,0,0,2,0,0,0,0,12,2,10,4,3,4,6,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.132038,1
4612493,-9.67345,-1.79221,7.88124,2.261,144.84076,368.0555,24262.22539,3.0602777,8.4730988,0.350189,0,0,3,2,1,0,0,0,9,3,12,1,2,2,10,0,10,0,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4615380,-7.7987,-0.83376,6.96494,2.665,196.27725,102.2649,45341.08357,3.7767157,6.0850917,0.399141,0.017002344880442,0,0,2,0,0,0,0,20,0,15,3,0,0,15,0,18,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0.135579,1
4626967,-10.29635,-2.20279,8.09356,3.154,153.91708,328.2766,31267.95596,4.3049401,11.8433976,0.212534,0,0,0,2,1,0,0,0,10,4,12,2,2,2,10,0,10,0,0,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4632990,-9.37697,-1.08011,8.29686,6.292,194.02364,345.2782,31224.46887,4.697792,10.9976428,0.310106,0,0,0,5,0,0,0,0,10,4,8,3,4,2,6,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
4643060,-9.52321,-2.04279,7.48042,1.845,132.8729,249.6683,18458.57231,3.196955,8.0777144,0.235088,0.002137540220932,0,1,1,2,0,0,0,7,2,12,3,2,5,7,0,9,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
46662,-7.86801,-0.95451,6.9135,3.01,228.70512,444.4418,116351.0576,3.7473701,6.6808859,0.506421,0.010133601276324,2,0,2,1,0,0,0,8,2,11,4,2,6,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0
4666359,-9.17691,-0.9969,8.18001,9.988,176.14153,1042.2923,26350.32735,3.9944113,15.0454696,0.036385,0,0,0,4,0,0,0,2,11,1,9,1,1,1,8,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.003946,0
