PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], IsotropicAverageAlpha [Ang^3], AverageBetaX [A.U.], AverageBetaX [ESU],  AverageBetaY [A.U.], AverageBetaY [ESU], AverageBetaZ [A.U.], AverageBetaZ [ESU], DiradicalCharacter(PUHF)
499043, -8.974230, -1.016030, 3.759, 133.47919, 19.77958, 199.7039, 1.72533e-30, 62.5966, 5.40798e-31, -1.5646, -1.3517e-32 ,.124862 
4999126, -9.005490, -1.576470, 5.099, 171.84104, 25.46421, 206.2758, 1.7821e-30, -176.9952, -1.52914e-30, -15.8996, -1.37363e-31 ,0 
5018797, -8.926030, -1.389800, 3.655, 207.76388, 30.78743, 1386.5736, 1.19792e-29, 395.6161, 3.41789e-30, -2.6239, -2.26689e-32 ,.034714 
5022945, -8.883190, -0.484340, 3.513, 167.23936, 24.78232, 199.0418, 1.71961e-30, 17.6121, 1.52158e-31, -9.1439, -7.89977e-32 ,0 
5027250, -8.622230, -1.553060, 2.219, 183.34667, 27.16917, -428.5861, -3.70273e-30, -249.859, -2.15864e-30, 10.2038, 8.81546e-32 ,.138709 
5033457, -8.882220, -1.006300, 4.157, 181.16443, 26.8458, -644.418, -5.5674e-30, 344.8248, 2.97909e-30, 302.5197, 2.61359e-30 ,.064443 
5039320, -8.474860, -1.236660, 11.637, 211.98739, 31.41329, 346.0803, 2.98993e-30, -1073.341, -9.27304e-30, -188.4213, -1.62785e-30 ,.004883 
5068241, -9.866740, -0.785920, 3.868, 193.19902, 28.62914, 130.8833, 1.13076e-30, 107.7693, 9.31064e-31, -86.2032, -7.44746e-31 ,0 
5076311, -8.668860, -1.013460, 6.652, 172.79065, 25.60493, -70.1698, -6.06226e-31, 60.4717, 5.22441e-31, -64.2635, -5.55199e-31 ,0 
5078579, -8.837760, -1.500440, 3.47, 179.99494, 26.6725, 460.26, 3.97638e-30, -215.8938, -1.8652e-30, -24.4494, -2.11229e-31 ,0 
5085801, -8.166000, -0.471530, 4.113, 208.24266, 30.85838, 332.2837, 2.87074e-30, 121.2954, 1.04792e-30, 128.3914, 1.10923e-30 ,.046607 
5101056, -8.316230, -1.119640, 4.532, 177.12443, 26.24713, -0.0777, -6.7149e-34, 716.7604, 6.19239e-30, -0.0968, -8.36396e-34 ,0 
5105807, -8.704650, -1.445350, 2.443, 170.03506, 25.1966, -2970.115, -2.56601e-29, 720.5104, 6.22479e-30, 5.4488, 4.70748e-32 ,.119876 
5112662, -8.397080, -0.743580, 2.903, 177.45507, 26.29613, -616.0847, -5.32261e-30, 333.1533, 2.87825e-30, 168.549, 1.45617e-30 ,0 
5113345, -9.134450, -1.247450, 3.915, 165.02928, 24.45482, 357.955, 3.09252e-30, 3.2634, 2.81942e-32, -43.4713, -3.75567e-31 ,0 
5113812, -9.079150, -1.399940, 8.201, 166.32129, 24.64627, 335.2211, 2.89612e-30, 438.2488, 3.78621e-30, -17.6468, -1.52458e-31 ,.031242 
5140517, -9.282930, -1.644050, 5.008, 151.35117, 22.42793, -542.7289, -4.68886e-30, 13.5979, 1.17478e-31, -52.8476, -4.56573e-31 ,.052173 
5144559, -9.002010, -1.591910, 1.694, 184.66629, 27.36472, -144.3911, -1.24745e-30, 707.603, 6.11328e-30, 7.5599, 6.53134e-32 ,0 
5190407, -8.846340, -0.934790, 5.205, 173.99362, 25.78319, 1209.3949, 1.04485e-29, 225.9377, 1.95197e-30, 7.7797, 6.72123e-32 ,0 
5194177, -8.434890, -0.828720, 1.985, 209.61604, 31.06189, -1471.8424, -1.27159e-29, -492.6712, -4.25639e-30, 301.3684, 2.60365e-30 ,.027028 
519546, -8.007100, -0.632380, 2.895, 178.68043, 26.47771, -296.3571, -2.56035e-30, -185.6935, -1.60428e-30, -158.8321, -1.37222e-30 ,0 
5197963, -9.553300, -1.783350, 2.442, 111.3597, 16.5018, -291.3835, -2.51738e-30, -64.4077, -5.56445e-31, -86.5087, -7.47384e-31 ,.128754 
5200208, -9.761520, -2.159370, 8.707, 175.08439, 25.94483, -699.1285, -6.04006e-30, 413.2246, 3.57002e-30, 6.7824, 5.85964e-32 ,.000654 
5201905, -9.202540, -1.194090, 5.125, 150.50236, 22.30215, -815.2345, -7.04315e-30, 0.8275, 7.14902e-33, -83.4096, -7.2061e-31 ,0 
5202873, -8.447520, -0.826850, 4.68, 172.20882, 25.51871, 558.0336, 4.82109e-30, -427.7497, -3.69551e-30, -182.4209, -1.57601e-30 ,0 
5202945, -9.233080, -1.717670, 2.802, 165.42781, 24.51387, 170.8074, 1.47568e-30, 598.3147, 5.16909e-30, 56.9028, 4.91607e-31 ,0 
522294, -9.438420, -1.550790, 7.741, 149.2108, 22.11076, -982.2943, -8.48645e-30, 7.1531, 6.17985e-32, -56.2999, -4.86398e-31 ,.037892 
5231768, -8.513600, -0.181850, 3.52, 96.72798, 14.33361, 122.2735, 1.05637e-30, 67.8361, 5.86064e-31, -24.2806, -2.0977e-31 ,.028458 
5243925, -8.914190, -1.393150, 1.55, 122.15109, 18.10092, 690.3697, 5.96439e-30, 97.2429, 8.40122e-31, 37.9103, 3.27523e-31 ,.102029 
5243939, -9.319760, -1.427530, 3.065, 166.05628, 24.607, 206.6903, 1.78568e-30, -568.5264, -4.91174e-30, -23.4327, -2.02445e-31 ,0 
5246325, -7.746220, -0.975970, 3.879, 197.90644, 29.32671, 935.1205, 8.0789e-30, 2.0902, 1.80585e-32, 2.199, 1.89981e-32 ,0 
5246393, -7.605330, -0.467940, 0.378, 145.51808, 21.56355, -227.9298, -1.96918e-30, 0.702, 6.06461e-33, 0.8223, 7.10435e-33 ,.211673 
5247908, -6.641840, 0.093850, 5.935, 181.59269, 26.90926, 1192.811, 1.03052e-29, 806.2505, 6.96553e-30, -89.7485, -7.75374e-31 ,0 
5251677, -8.236560, -1.549400, 6.207, 199.59799, 29.57737, 233.9643, 2.02132e-30, -95.7805, -8.27488e-31, -369.178, -3.18948e-30 ,.553183 
525244, -8.995210, -1.194660, 7.438, 185.4398, 27.47934, 764.511, 6.60493e-30, -238.7327, -2.06251e-30, -104.1739, -9.00001e-31 ,0 
5255248, -6.615530, 1.719000, 4.094, 99.35004, 14.72216, 93.3899, 8.06835e-31, 345.7174, 2.9868e-30, 1.7763, 1.53463e-32 ,0 
5255299, -8.655030, -0.623740,  ,0 
5276868, -8.813200, -1.150390, 7.769, 160.17362, 23.73528, -722.8387, -6.24491e-30, -5.0195, -4.33659e-32, -185.1984, -1.60001e-30 ,0 
5293146, -9.038620, -0.775320, 3.185, 201.12923, 29.80428, 599.0064, 5.17507e-30, -200.9778, -1.73633e-30, 13.6541, 1.17963e-31 ,.000164 
5302962, -9.635920, -1.765800, 2.237, 180.43165, 26.73721, 1197.4543, 1.03453e-29, -128.4781, -1.10998e-30, 5.1516, 4.45071e-32 ,.000607 
5314544, -9.420060, -1.941690, 1.989, 199.88751, 29.62027, 920.7223, 7.9545e-30, -79.6315, -6.8797e-31, 91.0319, 7.86463e-31 ,.000636 
5321221, -9.244110, -0.625590, 5.651, 170.13496, 25.2114, -8.5386, -7.37688e-32, -54.769, -4.73172e-31, 66.0036, 5.70233e-31 ,0 
5323952, -8.402730, -0.829280, 4.07, 145.29465, 21.53045, -422.4288, -3.64954e-30, -211.9628, -1.83124e-30, 13.2569, 1.14532e-31 ,.045325 
5325317, -8.815730, -1.331120, 0.619, 133.15828, 19.73202, -22.6219, -1.9544e-31, -59.4983, -5.1403e-31, -0.0667, -5.76525e-34 ,.338142 
5328051, -9.032840, -0.948780, 3.204, 196.66787, 29.14317, -335.6429, -2.89976e-30, -273.5475, -2.36329e-30, 90.8136, 7.84576e-31 ,0 
5328074, -9.096790, -1.078820, 2.974, 191.48932, 28.37579, 500.3019, 4.32232e-30, 288.2129, 2.48999e-30, 89.6027, 7.74115e-31 ,0 
53302, -8.338310, -0.728520, 2.944, 170.53115, 25.27011, -384.9864, -3.32606e-30, -191.8216, -1.65723e-30, -74.9955, -6.47917e-31 ,.052016 
53304, -8.291920, -0.693040, 3.058, 171.13294, 25.35929, 98.4317, 8.50392e-31, -187.446, -1.61942e-30, -70.3011, -6.0736e-31 ,.044720 
5330889, -8.090860, -1.571550, 7.156, 231.51516, 34.30701, 2456.0474, 2.12188e-29, 181.4476, 1.5676e-30, 42.9872, 3.71384e-31 ,0 
5331055, -8.925310, -2.167970, 8.377, 179.14874, 26.5471, -1530.7499, -1.32248e-29, 384.9742, 3.32595e-30, -45.3263, -3.91593e-31 ,0 
5331184, -8.101360, -0.469270, 4.157, 198.55674, 29.42307, -1573.5714, -1.35947e-29, -300.2888, -2.59432e-30, -400.3325, -3.45864e-30 ,.000102 
5331485, -8.759930, -1.154730, 4.924, 191.45667, 28.37095, -195.3122, -1.68738e-30, 213.8641, 1.84766e-30, -28.4161, -2.45498e-31 ,0 
5331489, -8.704010, -1.106880, 4.841, 194.1697, 28.77298, 265.9821, 2.29793e-30, -218.1653, -1.88482e-30, 50.469, 4.36023e-31 ,0 
5333402, -9.394670, -1.096400, 4.124, 174.78919, 25.90108, 143.216, 1.2373e-30, -144.7469, -1.25053e-30, 222.4284, 1.92165e-30 ,0 
5334757, -8.811130, -0.334630, 1.331, 175.172, 25.95781, -445.4953, -3.84882e-30, -165.6893, -1.43146e-30, -8.6509, -7.47384e-32 ,0 
5337892, -9.595030, -1.158010, 4.29, 194.52979, 28.82634, 837.1588, 7.23256e-30, 101.1484, 8.73864e-31, -3.9708, -3.4305e-32 ,0 
533871, -9.797630, -2.053020, 3.937, 129.2234, 19.14893, 191.586, 1.65519e-30, -216.3002, -1.86871e-30, 26.4473, 2.28489e-31 ,.109202 
5339371, -8.373320, -0.719530, 2.477, 211.37225, 31.32214, -982.1703, -8.48538e-30, -364.4825, -3.14892e-30, -269.1032, -2.3249e-30 ,.015520 
53423911, -9.010720, -1.958360, 8.422, 122.2067, 18.10916, -831.5529, -7.18413e-30, 319.1518, 2.75729e-30, 51.6649, 4.46354e-31 ,.206465 
53441027, -9.254080, -2.598850, 5.877, 203.15801, 30.10491, -290.9558, -2.51369e-30, 81.2526, 7.01975e-31, -4.8738, -4.21066e-32 ,.349599 
5354134, -9.648160, 0.142960, 2.023, 124.52393, 18.45254, -11.5494, -9.97804e-32, -22.6801, -1.95943e-31, 10.599, 9.15689e-32 ,.008286 
5354862, -8.843030, -1.335090, 2.88, 147.63018, 21.87654, -38.2389, -3.30362e-31, 142.7234, 1.23305e-30, -174.1999, -1.50499e-30 ,0 
5356049, -8.160340, -0.598100, 2.619, 189.71978, 28.11357, -803.6861, -6.94338e-30, 549.7656, 4.74965e-30, 144.2809, 1.2465e-30 ,.046630 
5356383, -9.499170, -0.785650, 5.509, 191.08351, 28.31565, 146.4788, 1.26549e-30, -71.1937, -6.15072e-31, 22.0028, 1.90091e-31 ,0 
5356627, -9.147400, -1.287450, 5.44, 196.92065, 29.18063, -559.22, -4.83134e-30, 128.2689, 1.10817e-30, 31.5644, 2.72698e-31 ,0 
535667, -9.035080, -1.073440, 3.862, 150.94556, 22.36782, -263.8182, -2.27924e-30, -55.0961, -4.75998e-31, -0.7223, -6.24025e-33 ,0 
5356767, -8.133120, -1.057870, 2.144, 185.096, 27.4284, 797.7704, 6.89227e-30, 3.0914, 2.67079e-32, 86.1369, 7.44173e-31 ,.212404 
5358294, -9.190780, -1.368130, 0.284, 125.59574, 18.61137, -2.0825, -1.79915e-32, 0.2084, 1.80032e-33, -151.0568, -1.30504e-30 ,.031857 
5360148, -9.367710, -1.577160, 2.766, 116.14697, 17.2112, 363.0951, 3.13693e-30, 82.5868, 7.13502e-31, 0.6789, 5.86531e-33 ,0 
536016, -9.169850, -1.011900, 8.214, 146.44162, 21.70041, 449.3561, 3.88218e-30, 120.6743, 1.04256e-30, 176.3086, 1.5232e-30 ,0 
5362046, -9.818250, -1.889410, 4.493, 160.11904, 23.72719, -165.8434, -1.43279e-30, -69.4386, -5.99909e-31, 130.8962, 1.13087e-30 ,.019122 
53628592, -7.872040, -1.439090, 3.172, 56.28773, 8.34098, -0.013, -1.1201e-34, -75.9281, -6.55974e-31, -0.3535, -3.05385e-33 ,.933002 
53633356, -9.005310, -0.733260, 2.747, 161.71673, 23.96395, -2562.1639, -2.21356e-29, 1316.4162, 1.13731e-29, -189.9666, -1.6412e-30 ,.037492 
5363345, -9.197100, -1.892210, 9.773, 183.47358, 27.18798, -2538.569, -2.19318e-29, -107.0132, -9.24532e-31, -168.9153, -1.45933e-30 ,.056743 
5364352, -9.545550, -1.916380, 9.525, 167.8401, 24.87134, -665.318, -5.74796e-30, -710.5958, -6.13913e-30, 81.6172, 7.05125e-31 ,0 
536465, -9.295770, -1.340110, 10.345, 186.27179, 27.60263, -655.7362, -5.66518e-30, 276.9149, 2.39238e-30, -232.8426, -2.01162e-30 ,0 
5367034, -8.432710, -0.205910, 2.542, 187.22082, 27.74326, -736.8581, -6.36603e-30, -30.8001, -2.66095e-31, -47.1978, -4.07761e-31 ,.018471 
5367925, -8.291390, 0.052480, 1.608, 97.49344, 14.44704, -823.8821, -7.11786e-30, 108.9108, 9.40926e-31, -0.5545, -4.79022e-33 ,.021774 
5367963, -8.292350, 0.082330, 1.893, 122.61581, 18.16979, -588.8535, -5.08735e-30, -118.4659, -1.02348e-30, 15.4079, 1.33115e-31 ,.020894 
5367968, -8.435810, -0.263780, 1.762, 154.42162, 22.88292, 538.195, 4.64969e-30, -10.9626, -9.47103e-32, -129.247, -1.11662e-30 ,.021066 
53688907, -8.296300, -1.466920, 2.931, 182.05401, 26.97762, -549.4767, -4.74716e-30, 447.9514, 3.87004e-30, -39.3737, -3.40166e-31 ,0 
5369751, -9.294060, -0.187030, 1.735, 136.09417, 20.16707, 20.356, 1.75864e-31, 53.7536, 4.644e-31, -7.7009, -6.65317e-32 ,.019357 
5369804, -9.111380, -0.627920, 3.261, 206.1517, 30.54853, 199.9133, 1.72713e-30, -8.5805, -7.41301e-32, 7.6215, 6.58455e-32 ,0 
5372462, -8.234950, 0.380870, 1.003, 124.44229, 18.44045, 608.3113, 5.25546e-30, 109.5348, 9.46317e-31, -67.3983, -5.82282e-31 ,.015695 
5372557, -9.419690, -1.762110, 7.082, 195.53614, 28.97547, -1088.5619, -9.40454e-30, 188.814, 1.63124e-30, -62.7294, -5.41945e-31 ,.091130 
5372881, -8.570730, -1.395130, 6.874, 168.40926, 24.95568, -949.7114, -8.20495e-30, -95.3185, -8.23497e-31, -130.0032, -1.12315e-30 ,.309642 
5373615, -7.955190, 0.009640, 1.438, 164.58347, 24.38875, -279.7906, -2.41723e-30, -635.0268, -5.48626e-30, 386.357, 3.3379e-30 ,.014992 
5373808, -9.358280, -1.075920, 4.415, 124.16562, 18.39945, -162.8244, -1.40671e-30, 469.828, 4.05904e-30, 1.0055, 8.68697e-33 ,0 
537401, -9.312890, -1.964510, 4.758, 164.29143, 24.34548, -285.6469, -2.46782e-30, 42.0601, 3.63375e-31, 41.1282, 3.55324e-31 ,0 
5374284, -8.899850, -1.350900, 3.228, 167.6964, 24.85004, 164.0839, 1.41759e-30, 273.7195, 2.36478e-30, 84.47, 7.29771e-31 ,0 
5374666, -9.192860, -1.333840, 5.915, 218.96844, 32.44778, -5734.1398, -4.95396e-29, 1348.4882, 1.16502e-29, 57.6992, 4.98487e-31 ,0 
5375444, -9.172510, -2.128440, 4.314, 168.44841, 24.96148, 98.7311, 8.52979e-31, 206.7235, 1.78597e-30, -1.3079, -1.12999e-32 ,0 
53758237, -9.701740, -3.046730, 6.361, 118.24072, 17.52147, 272.2477, 2.35206e-30, -8.7744, -7.58054e-32, -199.3331, -1.72212e-30 ,.964396 
5376066, -8.975300, -0.445630, 5.808, 174.77287, 25.89867, 133.4321, 1.15278e-30, -26.6334, -2.30097e-31, -51.8677, -4.48107e-31 ,0 
5376919, -7.807690, 0.027890, 2.274, 236.14958, 34.99376, -403.5969, -3.48684e-30, -48.8812, -4.22305e-31, 222.7399, 1.92434e-30 ,0 
5376981, -8.582480, -1.353320, 8.753, 217.83708, 32.28012, 3603.4205, 3.11315e-29, 94.9327, 8.20164e-31, -127.9481, -1.1054e-30 ,0 
5384870, -8.896820, -0.700890, 2.538, 182.61523, 27.06079, -9.266, -8.00527e-32, 2.8206, 2.43679e-32, -14.6347, -1.26435e-31 ,0 
53867589, -9.237190, -1.023140, 5.314, 177.04306, 26.23507, 4280.0742, 3.69773e-29, -1186.5888, -1.02514e-29, 303.181, 2.61931e-30 ,.033875 
53875341, -8.770800, -1.614210, 3.693, 146.3819, 21.69156, 372.0242, 3.21407e-30, 84.4873, 7.29921e-31, -49.8321, -4.30521e-31 ,0 
53882246, -7.560750, -1.500860, 7.936, 211.50648, 31.34203, -1861.4882, -1.60822e-29, 1220.9999, 1.05487e-29, -1.1965, -1.03373e-32 ,.377092 
5388260, -9.122980, -1.068220, 3.962, 166.65324, 24.69546, 77.2514, 6.67407e-31, 37.1686, 3.21115e-31, 13.3787, 1.15584e-31 ,0 
5388699, -8.258640, -1.268290, 7.127, 215.86101, 31.9873, -2251.2525, -1.94495e-29, 108.6614, 9.38771e-31, -129.098, -1.11533e-30 ,0 
53921970, -9.212320, -2.188050, 4.673, 169.98475, 25.18914, -512.3508, -4.42641e-30, 148.0402, 1.27898e-30, 76.313, 6.593e-31 ,0 
53932850, -9.487260, -1.998480, 5.736, 146.59417, 21.72301, -182.4156, -1.57596e-30, 56.7308, 4.90121e-31, -15.8374, -1.36826e-31 ,.234243 
5394480, -9.386810, -0.427720, 6.115, 201.05729, 29.79362, -11.0105, -9.51246e-32, -52.0343, -4.49546e-31, -35.3417, -3.05332e-31 ,.004086 
53965851, -9.274280, -1.051230, 6.017, 148.3384, 21.98148, 1229.4043, 1.06213e-29, -509.4016, -4.40093e-30, 72.136, 6.23213e-31 ,.033155 
54007360, -7.574450, -1.556460, 7.917, 211.21219, 31.29842, 485.6812, 4.196e-30, -1620.5371, -1.40005e-29, 5.0215, 4.33828e-32 ,.366053 
5404565, -9.929660, -1.187530, 2.537, 132.9622, 19.70296, 212.2915, 1.83408e-30, -231.6913, -2.00168e-30, -65.676, -5.67402e-31 ,.000388 
5407504, -8.817220, -1.522910, 3.062, 218.41394, 32.36561, 231.4552, 1.99964e-30, -94.7924, -8.18952e-31, -0.9347, -8.07553e-33 ,.145165 
54163161, -8.853720, -1.101170, 4.87, 207.01582, 30.67658, -73.8203, -6.37765e-31, 47.9658, 4.14396e-31, 61.8451, 5.34306e-31 ,0 
54171473, -9.053140, -1.503840, 2.269, 170.54717, 25.27248, -187.7572, -1.62211e-30, -162.4727, -1.40367e-30, -30.619, -2.6453e-31 ,.321053 
54177237, -8.988110, -2.755250, 5.619, 136.9751, 20.29762, -87.2197, -7.53528e-31, 1.689, 1.45916e-32, -58.3429, -5.04048e-31 ,.917388 
54191643, -9.013070, -1.412080, 4.922, 127.75993, 18.93207, 147.853, 1.27736e-30, 6.2081, 5.36346e-32, -410.3442, -3.54514e-30 ,0 
5420520, -9.026040, -1.893450, 6.208, 185.31474, 27.46081, 658.2092, 5.68654e-30, 678.9623, 5.86584e-30, 1.2226, 1.05623e-32 ,.065261 
5427234, -8.619530, -0.939760, 2.01, 212.65759, 31.5126, 295.4658, 2.55265e-30, -360.1572, -3.11155e-30, 34.8156, 3.00786e-31 ,0 
5427235, -8.777040, -1.189150, 3.625, 207.81632, 30.7952, 95.3114, 8.23435e-31, -325.1303, -2.80894e-30, 66.5059, 5.74572e-31 ,0 
542756, -8.854910, -0.795680,  ,.000124 
54286369, -7.408810, -0.621180, 3.164, 168.4344, 24.9594, -707.2888, -6.11056e-30, 508.0751, 4.38947e-30, -4.5266, -3.91076e-32 ,.242043 
54317713, -8.813600, -1.509460, 5.965, 189.4311, 28.07079, -118.8289, -1.02661e-30, 994.789, 8.5944e-30, -42.8574, -3.70263e-31 ,0 
54318476, -7.909220, -1.472020, 9.739, 190.26813, 28.19483, 1212.1369, 1.04722e-29, 117.219, 1.0127e-30, 0.8807, 7.60878e-33 ,0 
54327334, -7.383960, -1.748120, 2.576, 281.18572, 41.66742, 1743.2327, 1.50605e-29, 1319.6655, 1.14011e-29, 1.1836, 1.0226e-32 ,.532652 
54336280, -8.464840, -2.067020, 5.703, 224.3104, 33.23937, 338.8304, 2.9273e-30, 102.1426, 8.82452e-31, -24.6231, -2.12729e-31 ,.474988 
54533568, -8.951570, -0.691280, 3.494, 193.66054, 28.69753, 7324.2381, 6.32772e-29, 2238.1299, 1.93361e-29, -667.0566, -5.76298e-30 ,.035789 
5460735, -8.576120, -0.549300, 1.828, 109.16076, 16.17595, 69.8006, 6.03036e-31, -68.3395, -5.90414e-31, -0.2531, -2.18639e-33 ,.073502 
5463468, -8.835270, 0.031150, 2.465, 146.13441, 21.65488, 45.6805, 3.94653e-31, -159.5194, -1.37815e-30, 19.7121, 1.70301e-31 ,.094566 
5463575, -9.741350, -1.832200, 8.21, 177.14989, 26.2509, -615.8017, -5.32017e-30, -93.7277, -8.09753e-31, 33.7869, 2.91899e-31 ,0 
5466521, -9.277920, -1.637380, 6.356, 193.2747, 28.64036, 196.4834, 1.6975e-30, 480.0179, 4.14708e-30, -199.5976, -1.72441e-30 ,.065966 
54672864, -8.928040, 0.181830, 2.609, 166.45891, 24.66666, 27.8181, 2.40332e-31, 84.065, 7.26273e-31, -3.1322, -2.70601e-32 ,0 
5469194, -9.025160, -1.532620, 5.076, 198.30361, 29.38556, 466.4817, 4.03013e-30, -1155.5621, -9.98338e-30, -71.1959, -6.15091e-31 ,0 
5469742, -8.569640, -1.654370, 1.632, 209.79324, 31.08815, -217.3586, -1.87785e-30, -1063.277, -9.18609e-30, 28.5675, 2.46807e-31 ,.081064 
54737562, -9.787250, -2.925980, 3.232, 141.21616, 20.92608, 1040.9878, 8.99353e-30, 753.1583, 6.50685e-30, -1.899, -1.6406e-32 ,.065939 
5483097, -8.451170, -1.102480, 5.727, 125.80225, 18.64197, -377.6413, -3.2626e-30, 94.3228, 8.14894e-31, 83.7009, 7.23127e-31 ,0 
5483985, -9.293110, -2.241810, 6.069, 140.46525, 20.8148, -405.0574, -3.49946e-30, -405.6072, -3.50421e-30, 119.1025, 1.02898e-30 ,0 
5484089, -8.482590, -1.220890, 6.784, 143.59876, 21.27914, -473.1704, -4.08792e-30, -65.1043, -5.62463e-31, -82.8491, -7.15768e-31 ,0 
5486209, -8.007170, -0.439400, 2.194, 172.48682, 25.55991, -297.9165, -2.57383e-30, -70.7263, -6.11034e-31, 140.5278, 1.21408e-30 ,0 
5486924, -9.023280, -0.876230, 2.359, 140.0577, 20.75441, 540.544, 4.66999e-30, -398.047, -3.43889e-30, 21.9435, 1.89579e-31 ,.048485 
5487944, -8.489730, -0.988980, 6.455, 124.50268, 18.44939, -446.1725, -3.85467e-30, -27.6927, -2.39248e-31, 54.9367, 4.74622e-31 ,0 
5488102, -8.702690, -1.395160, 5.506, 139.78314, 20.71372, 68.5065, 5.91856e-31, -273.2328, -2.36057e-30, -37.298, -3.22233e-31 ,0 
5488103, -8.383210, -1.161450, 6.862, 142.33584, 21.092, -91.9081, -7.94033e-31, -324.1128, -2.80015e-30, 71.2995, 6.15986e-31 ,0 
5488104, -8.258170, -1.014610, 6.94, 154.23273, 22.85493, 85.0343, 7.34646e-31, 346.3097, 2.99191e-30, -30.4869, -2.63389e-31 ,0 
5488136, -8.466110, -0.989320, 6.534, 149.44148, 22.14494, -442.3076, -3.82128e-30, -105.0997, -9.08e-31, -48.1134, -4.15672e-31 ,0 
5488467, -8.315880, -1.043280, 6.676, 150.13995, 22.24844, -242.5009, -2.09507e-30, 290.9145, 2.51333e-30, 127.857, 1.10461e-30 ,0 
55255389, -9.776790, -0.528130, 2.907, 120.13147, 17.80165, -164.5243, -1.42139e-30, -53.3758, -4.61136e-31, 4.1826, 3.61352e-32 ,0 
555022, -8.919200, -0.916220, 3.382, 123.58858, 18.31394, -94.1248, -8.13183e-31, 379.1856, 3.27594e-30, 1.5244, 1.31696e-32 ,0 
555046, -8.159180, -1.889070, 5.361, 173.11134, 25.65245, 2032.5252, 1.75598e-29, 1.0454, 9.03194e-33, 529.5104, 4.57466e-30 ,.038429 
555316, -8.998520, -0.462860, 6.885, 135.35541, 20.0576, 11.8669, 1.02523e-31, 63.7697, 5.50933e-31, -154.9532, -1.33871e-30 ,0 
555572, -8.909510, -0.456540, 7.076, 160.60343, 23.79897, 107.1944, 9.26097e-31, -108.3357, -9.35957e-31, -135.7887, -1.17314e-30 ,0 
555752, -9.861000, -1.105010, 8.415, 144.35305, 21.39091, 342.3579, 2.95777e-30, 68.2161, 5.89347e-31, -22.9274, -1.98079e-31 ,0 
555794, -8.894850, -1.212880, 4.194, 193.35784, 28.65268, -184.6132, -1.59495e-30, 119.1033, 1.02898e-30, 57.9808, 5.00921e-31 ,0 
556344, -8.640460, -1.133060, 0.375, 184.95928, 27.40814, 0.6381, 5.51256e-33, 0.066, 5.70596e-34, -32.1559, -2.77808e-31 ,.158798 
5568060, -9.325170, -1.562210, 5.426, 138.5216, 20.52678, -399.8616, -3.45457e-30, -33.1151, -2.86095e-31, 72.2111, 6.23862e-31 ,.003096 
5582975, -9.072040, -0.901680, 3.939, 138.07814, 20.46107, 696.7906, 6.01987e-30, 354.5331, 3.06296e-30, 99.9445, 8.63462e-31 ,.038735 
559690, -8.631910, -0.587240, 4.447, 187.14311, 27.73175, -292.4559, -2.52665e-30, -27.0046, -2.33304e-31, 129.4781, 1.11862e-30 ,.034635 
560762, -9.030480, -1.509590, 7.723, 184.1673, 27.29078, 1234.0641, 1.06616e-29, -95.0021, -8.20763e-31, 38.4321, 3.32031e-31 ,0 
564212, -8.128540, -0.804570, 0.244, 195.84525, 29.02127, 37.9361, 3.27745e-31, -8.7466, -7.55653e-32, -59.5177, -5.14199e-31 ,0 
564776, -9.048070, -1.265850, 1.717, 158.94611, 23.55338, 287.7113, 2.48566e-30, 131.0778, 1.13244e-30, 18.0041, 1.55545e-31 ,.008507 
566157, -9.026810, -1.247550, 6.447, 204.06184, 30.23884, 22377.7288, 1.93331e-28, 3258.5004, 2.81515e-29, -1312.8719, -1.13424e-29 ,0 
56690011, -8.126330, -1.598880, 3.097, 173.51973, 25.71297, -198.5155, -1.71506e-30, -322.1754, -2.78341e-30, -243.1193, -2.10041e-30 ,0 
5670717, -8.404250, -0.410540, 7.158, 190.26467, 28.19431, 1241.2647, 1.07238e-29, 356.5648, 3.08051e-30, -275.995, -2.38444e-30 ,0 
56994813, -7.921840, -0.766760, 0.007, 214.64795, 31.80754, -0.1727, -1.49202e-33, 0.6455, 5.57691e-33, -0.5423, -4.68559e-33 ,.620791 
57001309, -9.206910, -2.027350, 4.227, 119.95778, 17.77591, -237.7289, -2.05384e-30, 65.2689, 5.63886e-31, -136.0215, -1.17515e-30 ,.804058 
57009922, -8.036620, -1.876250, 6.836, 213.17155, 31.58876, -499.0497, -4.3115e-30, 644.2978, 5.56636e-30, -0.7811, -6.74826e-33 ,0 
570442, -9.326190, -2.053230, 4.803, 145.1999, 21.5164, -685.8139, -5.92503e-30, 169.2948, 1.46261e-30, 93.7744, 8.10156e-31 ,.176671 
57044848, -8.101290, -1.278380, 1.697, 187.98189, 27.85604, -1080.2094, -9.33238e-30, 93.6877, 8.09407e-31, 155.1565, 1.34046e-30 ,.112349 
57045158, -7.828880, -1.247520, 2.709, 180.02583, 26.67707, 604.672, 5.22401e-30, -4.6297, -3.99975e-32, -3.2984, -2.84962e-32 ,.186380 
57047390, -8.445930, -1.788860, 4.42, 229.57738, 34.01986, -977.6682, -8.44648e-30, 23.4016, 2.02176e-31, -66.5756, -5.75174e-31 ,.257380 
