,Unnamed: 0,PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.],NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz, S1(CAS2-1+CIS) [eV], S2(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), T1(CAS2-1+CIS) [eV], T2(CAS2-1+CIS) [eV], DiradicalCharacter(PUHF)
374,688,6537126,-9.0706,-0.97914,2.984,171.08029,287.5905,63725.41556,1,3,1,1,0,0,0,9,3,15,1,2,3,12,0,6,1,0,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3.5186891,3.7914389,0.004167,0.00173772342972,1.55741189999981,2.57906239999981,0.06625
375,689,658543,-8.87798,-1.93155,1.804,146.86881,493.5886,14622.72636,0,0,3,0,1,0,0,13,3,17,1,0,1,16,0,13,1,0,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2.6386456,3.5691778,0.08241,0.026898397733436,1.20993010000029,1.80786390000029,0.221528
376,690,66584625,-9.26109,-2.26669,9.793,161.68792,1080.3669,46323.8182,0,0,6,0,0,0,0,13,1,15,2,0,1,14,0,12,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2.0900708,2.5206204,0.003764,0.00431073659844,1.16034389999959,1.91956059999959,0.218769
377,691,66618960,-7.71903,-1.53454,9.744,205.04291,2679.8306,46113.33321,0,4,2,0,0,0,0,10,4,15,2,1,1,14,0,8,0,0,4,2,7,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.8601774,2.7400801,0.350012,0.010777543843503,0.859222200000204,2.0288501000002,0.458113
378,692,66649132,-8.9451,-2.0001,3.023,172.57218,751.5652,50467.23101,0,0,6,0,0,0,0,13,1,15,2,0,1,14,0,12,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2.5215802,3.5945158,0.167463,0.003806585208101,1.34665020000011,1.96415820000011,0.128177
379,695,66883578,-8.0707,-1.55628,2.583,200.44927,502.7623,91469.00601,0,2,0,0,0,2,0,2,2,6,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2.4838054,2.9639061,0.069599,0.0085567106562,1.30353220000006,1.89782680000006,0.16141
380,696,66926142,-8.72456,-2.12302,7.986,181.52365,1447.3522,39127.8664,1,1,2,0,0,0,0,9,3,13,1,1,1,12,0,6,0,1,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.413235,2.5001798,0.134042,0.013607313487152,0.966802300000381,2.37060960000038,0.214919
381,698,67010332,-8.86452,-1.77205,7.636,185.17371,517.0566,49485.33702,0,1,4,0,0,0,0,10,4,15,0,1,0,15,0,14,0,0,2,4,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.2253851,2.8359132,0.070597,0.014544526428476,1.10947990000022,2.20964550000022,0.199365
382,699,67040938,-9.52061,-2.05418,5.58,145.43154,149.3024,12158.04762,0,1,3,0,0,0,0,7,1,7,3,1,0,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.6005606,2.6799207,0.072566,0.020695567249012,1.0716566000001,2.3962172000001,0.235001
383,700,67149829,-9.03386,-1.10941,1.824,175.0366,1902.6986,93159.58742,0,3,1,0,1,0,0,8,3,7,5,1,0,7,0,11,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3.729918,3.8780841,0.662338,0.008377557841,1.62137910000001,2.59109190000001,0.066271
384,701,67199051,-8.33872,-1.59716,2.211,185.48635,1335.6317,63804.57301,0,0,0,0,0,0,0,20,0,16,0,1,0,16,0,17,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2.5901107,2.9404999,0.061018,0.003522549510145,1.29419610000014,1.92251660000014,0.148842
385,702,67204309,-8.62756,-1.72022,4.963,137.24151,998.4785,37860.92961,0,2,2,0,0,0,0,8,2,7,2,2,0,7,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.9122227,3.4493861,0.188059,0.00389022896089,1.51619889999984,2.60187819999984,0.085334
386,704,67284390,-10.14685,-2.50355,4.695,163.33482,166.3228,20343.94652,0,1,1,0,0,0,0,8,1,9,2,0,0,8,1,8,0,0,5,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.824134,2.9712744,0.000694,0.0181993536288,1.36615930000016,2.69509450000016,0.202041
387,707,67431720,-8.47451,-1.74523,1.315,203.68961,344.9611,46395.66938,0,3,2,0,0,0,0,14,2,16,1,1,0,16,0,16,0,0,10,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.5066591,3.6037594,0.11921,0.008134670821608,1.25445009999976,2.53826729999976,0.241136
388,708,67432473,-8.73511,-1.92364,2.222,198.1937,516.1454,39943.38269,3,0,0,0,0,0,0,3,2,10,1,0,5,4,1,4,2,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5543164,3.6002959,0.113009,0.006465026741052,1.4408312999999,2.6003643999999,0.230833
389,709,67441719,-8.32538,-1.11822,1.228,138.91213,505.9016,37128.95363,0,1,2,0,0,1,0,13,1,16,1,1,2,14,0,8,0,0,10,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2.9055313,3.7999304,0.05649,0.009216276482074,1.494553,2.1952415,0.094946
390,711,67538801,-8.96848,-1.93294,7.034,212.09966,566.9363,86782.67954,0,1,2,0,0,0,0,14,2,14,1,1,0,14,0,16,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2.6597864,2.9246097,0.14125,0.01045183164964,1.34236939999983,2.36213849999982,0.171173
391,712,67620531,-10.74087,-3.29267,2.946,161.80676,132.1202,26470.19217,0,0,0,0,0,0,0,15,0,12,0,1,0,12,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.6902097,2.7617819,0.01191,0.017814131454768,1.17977160000009,2.09401430000009,0.238934
392,713,67644862,-9.10949,-1.79963,6.354,100.4255,571.531,12677.05636,0,3,0,1,0,0,0,3,3,5,4,2,0,5,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.938512,2.9916469,2.5e-05,0.00958852419942,1.34261460000016,1.79271440000016,0.080403
393,715,67673891,-8.73551,-1.38257,5.259,113.0903,335.4248,23512.63785,0,0,0,0,0,0,0,15,0,9,3,1,0,9,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.3443488,3.3530078,0.000139,0.00580141493568,1.43095540000013,2.12457340000013,0.074497
394,716,67701930,-9.05127,-2.06104,3.457,171.55515,1080.5386,72293.55898,0,2,3,0,0,1,0,9,3,11,3,3,1,10,0,10,0,0,3,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.3498724,3.2465804,0.114358,0.01809212766872,1.05474619999995,2.24668149999995,0.162124
395,717,67717966,-10.15751,-3.56221,5.355,211.95081,40718.198,27019436.87578,0,2,2,0,0,0,0,9,3,9,3,1,0,9,0,12,0,0,4,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.0808896,2.8918932,0.0471,0.001773806310896,1.04762819999996,1.73872049999996,0.225057
396,718,677294,-8.43584,-1.15079,3.57,186.65387,984.8468,70447.63941,0,0,0,1,0,1,0,1,1,8,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.1323885,3.2785375,0.000116,0.006938100338468,1.48108129999991,2.52313599999991,0.059811
397,719,67749670,-8.17662,-1.38855,3.853,203.61632,1040.6511,109002.14115,0,3,2,0,0,0,0,10,4,15,0,1,0,15,0,8,0,0,4,2,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.5750444,2.9152787,0.01726,0.01713028115929,1.3312719999999,1.8035370999999,0.177156
398,722,67807885,-8.71118,-1.80304,1.781,216.02639,1095.7725,108525.78452,0,2,2,0,0,1,1,13,2,12,1,2,0,12,0,15,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2.6958709,3.0599314,0.066061,0.003306145350828,1.4850878000002,2.0089273000002,0.135375
399,723,67809043,-9.47245,-1.99645,4.074,181.98209,40.4257,37212.19993,0,1,3,0,0,2,0,7,1,12,2,3,5,7,0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1.4969118,2.3790116,0.00046,0.0,-0.360801100000117,1.51209949999988,0.23944
400,724,67851473,-9.17055,-2.08242,2.999,151.36727,289.7868,19141.17302,0,2,3,0,0,2,0,14,2,15,0,3,0,15,0,16,0,0,9,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2.5806738,3.1132492,0.123916,0.019463098694244,1.17414880000024,2.56274860000024,0.255841
401,725,67903373,-9.38791,-2.20935,7.087,167.10946,199.4905,15564.97187,0,3,2,0,0,1,0,9,3,10,2,3,0,10,0,12,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2.6529207,3.0655152,3e-05,0.015750739453803,1.3138571999998,2.4329522999998,0.167022
402,726,67904080,-9.19798,-2.19413,8.932,128.91169,1031.7901,27052.79162,0,1,4,0,0,0,1,7,2,10,2,1,2,8,0,9,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2.645611,2.7956372,4.8e-05,0.019780788180756,1.2418988999998,2.4411973999998,0.154707
403,727,68139523,-7.58042,-1.1359,4.419,187.68525,844.0982,32333.1437,0,1,3,0,0,3,0,8,2,9,1,4,0,9,0,10,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2.083019,2.8414837,0.115432,0.044632203053223,0.67371890000004,2.15813370000004,0.389841
404,729,68190969,-8.6796,-1.28375,5.268,191.3515,448.4869,20503.74194,0,0,4,0,0,0,0,7,1,9,2,0,1,8,0,8,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.4413536,2.9322942,0.010806,0.014326861904317,1.19344659999979,2.26963729999979,0.067497
405,730,68312326,-8.95429,-1.46098,3.66,180.40862,1255.469,76517.24193,0,4,0,0,0,0,0,5,5,9,2,0,1,8,0,10,0,0,0,0,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3.391449,3.7355615,0.643526,0.014004975708464,1.50391429999991,2.53300909999991,0.107819
406,731,68326264,-8.77679,-2.07311,5.997,185.25089,1558.7418,8462.39183,0,0,4,0,0,0,0,7,1,8,3,0,1,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.2590099,2.5010042,0.010254,0.023519985859553,0.619446700000026,1.26061020000003,0.275962
407,732,68504271,-7.96058,-1.35283,3.802,188.24621,555.0686,16906.44623,0,0,2,0,0,0,0,7,1,8,2,1,0,8,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2.1751394,3.4845052,0.055105,0.02362670261604,0.807341499999893,2.19121959999989,0.182831
408,733,68549496,-9.63744,-2.46403,5.902,172.70752,831.1805,57004.42134,0,3,2,0,0,0,0,10,4,13,1,2,1,12,0,12,0,0,4,2,4,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.7375956,2.791571,0.195887,0.014294430998862,1.33573569999999,2.58351679999999,0.243553
409,734,68553702,-9.81944,-2.87178,3.135,206.13777,721.1498,61315.73687,0,0,0,0,0,0,0,14,0,10,1,1,0,10,0,12,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.5106841,2.6764734,0.133534,0.007515794151942,1.3176612999996,1.8748353999996,0.198288
410,738,68665016,-8.18526,-1.59515,2.788,215.89615,849.8471,96598.42203,0,4,0,0,0,0,0,5,5,10,1,1,1,9,0,10,0,0,0,0,9,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.499762,2.802367,0.111359,0.012860789285376,1.23798750000014,2.36877170000014,0.222052
411,739,68680161,-10.54367,-2.90925,5.049,122.85156,198.5261,16538.87749,0,4,0,0,0,0,0,4,4,6,2,0,0,6,0,6,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.6892761,2.8831843,0.000444,0.020930684908848,1.2307367999997,2.1146201999997,0.227798
412,740,68699715,-8.14927,-0.95838,2.265,110.74221,231.6544,17328.2953,0,0,0,0,0,0,0,14,0,9,2,1,0,9,0,12,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.4640364,4.0424128,0.031375,0.01226540745049,0.995003499999939,2.40030879999994,0.082123
413,741,68768291,-8.59197,-1.67994,5.02,185.48172,765.9568,50372.52842,0,4,0,0,0,0,0,4,4,8,3,1,0,8,0,8,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.6753903,2.98019,0.045535,0.002767680576563,1.45142080000005,1.95574460000005,0.113639
414,742,68769801,-8.19215,-0.19066,3.125,167.73484,239.5153,16619.19533,0,4,0,0,0,0,0,6,6,11,2,0,1,10,0,12,0,0,0,0,10,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3.3513933,4.142764,0.024802,0.22340324058647,0.163583000000017,3.89274940000002,0.496994
415,743,68790624,-9.13946,-2.06656,10.851,147.61997,1531.7446,37639.96424,2,0,2,0,0,0,0,11,0,11,2,0,3,8,0,10,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2.6286482,2.8181869,0.000289,0.01155921719044,1.25406220000014,2.37196870000013,0.14805
416,745,68927547,-9.0723,-1.97459,2.579,188.421,296.4958,51547.98384,0,1,3,0,0,0,0,7,1,8,2,1,0,8,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.5847246,3.651723,0.062656,0.00372916139026,1.53940980000016,1.92315370000016,0.158522
417,746,68931483,-8.83697,-2.02758,3.808,155.12173,1021.2154,46826.65815,0,2,4,0,0,0,0,10,4,14,0,2,0,14,0,14,0,0,2,4,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.6928607,3.3273669,0.085907,0.017998267004064,1.18758849999995,2.58245979999995,0.200748
418,747,68945229,-8.20633,-1.35062,2.16,183.14446,467.0259,38982.80545,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5275314,3.0840771,0.083681,0.026841766327085,1.09912040000017,1.89255150000017,0.24776
419,749,68973634,-9.31484,-2.24255,4.317,204.09773,334.7587,90135.27444,0,3,0,2,0,0,0,6,6,13,2,1,0,13,0,8,0,0,0,0,11,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.6471793,2.8324278,0.1166,0.007733239580546,1.4265919999998,2.3328246999998,0.167163
420,750,69017646,-10.2601,-2.73595,7.505,127.97643,46.1542,12548.46494,0,0,2,0,0,0,0,6,0,8,2,1,0,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2.5498467,2.8229053,0.001727,0.025267594897466,1.10394749999978,2.43322669999978,0.222727
421,751,69037744,-9.57489,-2.19343,2.524,169.52103,262.1652,19167.58785,0,1,2,0,0,0,1,9,4,7,6,2,2,5,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5353873,2.8100004,0.071415,0.020531367837044,1.07729599999993,2.63858009999993,0.240259
422,752,69118468,-8.07768,-1.11491,5.059,172.41138,1092.2699,72310.50891,0,3,2,0,0,1,0,9,3,9,2,4,0,9,0,6,0,0,4,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.6867306,3.0598848,0.090362,0.011233507018298,1.19292190000033,2.55173640000033,0.122836
423,753,69165388,-8.64675,-1.55333,4.766,208.10552,173.9179,42852.4363,0,2,1,0,0,0,0,14,3,13,2,1,0,13,0,16,0,0,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2.5265741,3.5703799,0.057096,0.011503727264485,1.42369030000009,2.04665640000009,0.240983
424,754,69187757,-9.37886,-3.20661,4.315,248.28986,651.9743,-81123.08187,0,1,2,0,0,0,0,7,1,11,1,1,3,8,0,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.1691181,2.486326,0.185994,0.002386042109237,0.786341199999697,2.0298261999997,0.397557
425,755,69288401,-6.80513,-0.23232,2.883,152.85258,636.1458,28513.73725,0,3,1,0,0,1,0,9,3,13,1,2,1,12,0,10,1,0,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.7756025,3.3764826,0.12565,0.031526797198937,1.15055910000001,1.80843490000001,0.11744
426,758,69494906,-7.3306,-0.38533,3.341,209.71154,394.2062,44347.30408,0,1,3,0,0,0,0,17,1,19,0,0,1,18,0,16,1,0,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.8753799,4.0912499,0.061217,0.00916386912961,1.34515659999988,2.34719979999988,0.127994
427,760,69504,-8.71427,-1.52774,3.623,190.18003,128.4617,30143.29899,1,1,2,0,0,0,1,8,3,10,3,2,3,7,0,9,3,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.2077928,3.6063752,0.001055,0.018402976298305,1.82270190000008,2.76934980000008,0.146811
428,761,69543578,-9.5617,-2.59432,4.045,186.39143,399.6899,33082.50822,0,7,0,0,0,2,0,6,6,9,0,6,0,9,0,12,0,0,0,0,9,4,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2.4071316,2.9967674,0.041287,0.017344207800708,1.17104530000006,2.03686110000006,0.24996
429,762,69598240,-7.87708,-1.23715,3.535,190.89103,737.0446,32954.30243,0,2,1,0,0,2,0,8,2,9,0,3,0,9,0,10,0,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2.9041693,3.3709517,0.114213,0.033506866842416,1.15144580000015,2.18484940000015,0.174685
430,763,69598332,-8.15402,-1.52764,4.944,186.46912,512.0747,35541.88881,0,3,0,1,0,0,0,3,3,10,2,1,6,4,0,6,2,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.6233134,2.7721105,0.096805,0.022786367428372,1.11649469999975,2.32999379999975,0.171709
431,764,69598380,-7.75986,-1.15349,3.689,189.1702,351.0814,34848.94536,0,7,0,0,0,0,0,5,5,16,2,0,6,10,0,10,6,0,0,0,9,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.7108126,3.4309598,0.180513,0.03826600286432,1.03494670000009,2.15056350000009,0.258142
432,765,69598404,-8.13663,-1.35006,5.542,168.75539,705.0443,26729.10917,0,3,0,0,0,0,0,3,3,9,0,3,2,7,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2.7889522,3.6381412,0.207196,0.025946192958368,1.14509829999997,2.24253189999997,0.223213
433,766,69598413,-7.77692,-1.12324,3.211,149.58276,540.3143,21888.88533,0,0,6,0,0,0,0,12,0,13,3,0,0,13,0,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2.7122679,3.4602152,0.178414,0.040247967111482,1.01170499999989,2.23522559999989,0.28325
434,767,69598451,-7.89727,-1.38171,4.389,171.90769,847.4557,27082.36406,0,5,1,0,0,0,0,8,3,13,1,1,2,11,0,11,1,0,0,0,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2.7032745,3.3650634,0.150328,0.039432161684609,1.05740220000007,2.42071160000007,0.304167
435,768,69598491,-8.0973,-1.22797,6.096,186.27487,609.189,33699.623,0,1,4,0,1,0,0,13,2,12,4,0,0,12,0,15,0,0,4,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2.9438122,3.8654567,0.14951,0.021570688216337,1.21563569999989,2.34961249999989,0.159651
436,769,69598494,-8.01682,-1.42984,1.812,187.66256,837.8809,34947.77235,0,4,2,0,0,0,0,10,4,15,2,1,1,14,0,8,1,0,4,2,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.8447128,2.9918887,0.075985,0.020886674964173,1.19801430000007,2.24411170000007,0.125464
437,770,69598514,-8.3738,-1.61726,4.029,179.87937,421.6902,34127.90235,0,3,0,1,0,1,0,4,4,6,3,3,1,5,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.7599074,3.6636455,0.164367,0.03095712159725,1.06652769999982,2.19124069999982,0.27059
438,771,69598516,-8.43328,-1.71964,5.668,159.61084,333.849,35851.45292,0,3,1,0,0,0,0,15,4,16,0,2,0,16,0,18,0,0,7,3,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2.4964717,2.7950504,0.128195,0.022759255544124,1.03927919999978,1.93121339999978,0.217565
439,772,69598529,-8.06641,-1.34018,1.48,185.99616,213.5549,34504.15594,0,1,4,0,0,1,0,13,1,16,0,1,0,16,0,8,0,0,8,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2.6658006,3.5514425,0.175009,0.03878654131014,0.976176200000282,2.11289600000028,0.278696
440,773,69598530,-7.89193,-1.3492,4.957,182.1307,421.3677,34985.13639,0,5,1,0,0,0,0,10,4,14,2,0,1,13,0,14,0,0,0,0,8,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2.6715644,3.4908704,0.157005,0.032324106095684,0.99526190000006,2.19903020000006,0.286455
441,774,69598584,-8.03162,-1.18834,2.264,168.8077,406.9724,31500.09127,0,5,1,0,0,0,0,9,3,17,1,0,4,13,0,12,2,0,5,1,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.6852588,3.4822175,0.165979,0.02985574132466,1.12176040000031,2.08868990000031,0.243284
442,775,69598602,-7.75239,-1.46532,4.181,186.05313,1907.8224,70091.00254,0,5,1,0,0,0,0,10,4,13,3,0,1,12,0,14,0,0,0,0,8,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.5682155,3.2616231,0.289421,0.025513391775974,0.966762900000049,1.89535690000005,0.266417
443,776,69598642,-8.01073,-1.23438,6.122,176.36584,794.9373,25499.46734,0,2,1,0,0,1,0,7,2,7,1,2,1,6,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.980158,3.7492855,0.176087,0.02291669158276,1.24689919999992,2.40307129999992,0.191797
444,777,69705085,-9.48978,-2.70728,4.095,185.12516,13916.7882,4042391.07449,0,4,0,1,0,0,0,5,5,9,3,1,0,9,0,6,0,0,0,0,9,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2.7104613,2.738666,0.282662,0.003007607671556,1.23742899999979,1.95439549999979,0.226751
445,778,69705735,-9.81871,-2.50603,5.484,167.40437,343.1602,45024.62348,0,6,0,1,0,0,0,8,8,13,3,2,0,13,0,16,0,0,0,0,13,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2.7972461,2.9566927,0.017493,0.007346857224716,1.43609349999997,2.67390229999997,0.170585
446,779,69714344,-8.89943,-1.58135,4.779,140.33222,532.5997,30571.58521,0,6,0,0,0,0,0,7,7,14,1,1,1,13,0,14,0,0,0,0,13,9,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.4767376,3.0454899,0.002916,0.00483898314384,1.69957639999984,2.31292349999984,0.067056
447,780,69764492,-9.37804,-1.55751,3.755,170.55796,285.9392,37986.21507,0,0,4,0,0,0,0,7,1,8,3,0,1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3.6346124,4.1498438,0.487992,0.005887520522832,2.00138970000035,2.43511670000035,0.058396
448,781,69807665,-8.29829,-1.73015,5.818,187.39058,1833.7982,78290.2132,0,0,4,0,0,0,0,7,1,8,3,1,1,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2.5164898,3.2984389,0.295365,0.01581843499625,1.10037290000037,1.98173110000037,0.17902
449,782,69845,-8.57914,-1.31298,2.742,122.15912,159.3362,35524.67819,0,0,0,0,0,0,0,19,1,14,2,0,0,14,0,16,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3.0568409,4.0475436,0.10169,0.029676170799353,1.24792439999987,2.65095129999987,0.12532
